row_id,teamAttack,teamDefense,date,Level,Comp,Zone,Origin,Start,Pass,Ruck,Clear,Contest,Score,Retain NEG,Retain Gain 1,Retain Gain +1,Retain Score,Retain HR neg,Retain HR Static,Retain HR Gain 1,Retain HR Gain +1,Lose gain neg,Lose Static,Lose Gain 1,Lose Gain +1,Lose HR neg,Lose HR Static,Lose HR Gain 1,Lose HR Gain +1,OUTCOME,game_id,retainedPosession,lostPosession,map_dic,time,outcome_score,related_score,team_scored,passRuckRatio,nextOrigin,play,time_bin
2787,ENG,AUS,2022-07-16,Elite Men International,Winter 2022,Own 50,Lineout,1,1.0,2.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,19,0.0,1.0,6,69.96,0.0,,,0.5,Kick fielded,Pick and Go Short,70.0
2788,AUS,ENG,2022-07-16,Elite Men International,Winter 2022,Own 50,Kick fielded,1,14.0,5.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Lose,19,0.0,1.0,2,72.12,0.0,,,2.8,Lineout,Kick for Touch,70.0
2789,ENG,AUS,2022-07-16,Elite Men International,Winter 2022,Own 22,Lineout,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,19,0.0,1.0,6,72.45,0.0,,,,Lineout,Kick for Touch,70.0
2790,AUS,ENG,2022-07-16,Elite Men International,Winter 2022,Opp 50,Lineout,1,9.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lose,19,0.0,1.0,6,74.45,0.0,,,1.2857142857142858,Penalty,Pick and Go Long,75.0
2791,ENG,AUS,2022-07-16,Elite Men International,Winter 2022,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,19,1.0,0.0,7,74.78,0.0,,,,Lineout,Kick for Touch,75.0
2792,ENG,AUS,2022-07-16,Elite Men International,Winter 2022,Opp 50,Lineout,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,19,0.0,1.0,6,74.78,0.0,,,,Scrum,,75.0
2793,AUS,ENG,2022-07-16,Elite Men International,Winter 2022,Own 50,Scrum,1,25.0,16.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lose,19,0.0,1.0,4,79.59,0.0,,,1.5625,Penalty,Pick and Go Long,80.0
2794,ENG,AUS,2022-07-16,Elite Men International,Winter 2022,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,19,1.0,0.0,7,79.92,0.0,,,,Lineout,Kick for Touch,80.0
2795,ENG,AUS,2022-07-16,Elite Men International,Winter 2022,Opp 50,Lineout,1,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,19,0.0,1.0,6,80.46,0.0,,,0.0,Lineout,Kick for Touch,80.0
2796,AUS,ENG,2022-07-16,Elite Men International,Winter 2022,Own 22,Lineout,1,9.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lose,19,0.0,1.0,6,82.46,0.0,,,1.2857142857142858,Turnover,Pick and Go Long,80.0
2797,ENG,AUS,2022-07-16,Elite Men International,Winter 2022,Opp 50,Turnover,1,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,19,0.0,1.0,3,83.0,0.0,,,1.0,Restart,Pick and Go Short,85.0
3026,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Own 22,Restart,1,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Lose,20,0.0,1.0,1,0.4,-0.6599692159391511,2235,IRE,0.0,Kick fielded,Kick for Position,0.0
3027,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 50,Kick fielded,1,9.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Win,20,0.0,1.0,2,1.41,0.8935418675466527,2235,IRE,2.25,Turnover,Passing Play,0.0
3028,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Own 22,Turnover,1,2.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,20,0.0,1.0,3,1.89,-1.0319373031313024,2235,IRE,2.0,Lineout,Kick for Touch,0.0
3029,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Opp 22,Lineout,1,5.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Win,20,0.0,1.0,6,2.73,1.327686444935139,2235,IRE,1.25,Turnover,Pick and Go Short,5.0
3030,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Own 22,Turnover,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lose,20,0.0,1.0,3,2.77,-1.3437146592219715,2235,IRE,inf,Penalty,,5.0
3031,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Opp 22,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,1.0,0.0,7,3.94,1.9087296430672351,2235,IRE,,Lineout,Kick for Touch,5.0
3032,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Opp 22,Lineout,1,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,1.0,0.0,6,7.15,5.0,2235,IRE,,Restart,,5.0
3033,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 22,Restart,1,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Win,20,0.0,1.0,1,7.55,-0.1042057768342157,2265,NZ,0.0,Kick fielded,Kick for Position,10.0
3034,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Own 50,Kick fielded,1,4.0,2.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,20,1.0,0.0,2,8.03,0.12034559568232925,2265,NZ,2.0,Penalty,Pick and Go Short,10.0
3035,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,20,1.0,0.0,7,8.27,0.12933003753455816,2265,NZ,,Lineout,Kick for Touch,10.0
3036,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Opp 50,Lineout,1,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lose,20,0.0,1.0,6,8.31,0.13089134710673608,2265,NZ,inf,Free-kick,,10.0
3037,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 22,Free-kick,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,20,0.0,1.0,5,8.55,-0.14066308565996552,2265,NZ,,Lineout,Kick for Touch,10.0
3038,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Opp 50,Lineout,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lose,20,0.0,1.0,6,8.55,0.14066308565996552,2265,NZ,,Turnover,,10.0
3039,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 50,Turnover,1,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,20,0.0,1.0,3,8.75,-0.14936120510359183,2265,NZ,1.0,Kick fielded,,10.0
3040,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Own 50,Kick fielded,1,3.0,3.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,20,1.0,0.0,2,9.36,0.17935508709670916,2265,NZ,1.0,Penalty,Pick and Go Short,10.0
3041,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Opp 50,Penalty,1,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,20,1.0,0.0,7,9.36,0.17935508709670916,2265,NZ,,Restart,Penalty Goal Attempt,10.0
3042,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Own 50,Restart,1,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lose,20,0.0,1.0,1,9.36,0.17935508709670916,2265,NZ,,Turnover,,10.0
3043,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 50,Turnover,1,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,0.0,1.0,3,9.4,-0.18152031351774126,2265,NZ,inf,Scrum,,10.0
3044,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Opp 50,Scrum,1,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,20,1.0,0.0,4,10.32,0.2392161574469217,2265,NZ,,Free-kick,,10.0
3045,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Opp 50,Free-kick,1,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,20,1.0,0.0,5,11.24,0.3152505021322449,2265,NZ,,Scrum,,10.0
3046,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Opp 50,Scrum,1,4.0,4.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,20,0.0,1.0,4,12.05,0.40196602400641496,2265,NZ,1.0,Scrum,Pick and Go Short,10.0
3047,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 50,Scrum,1,3.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,1.0,0.0,4,13.33,-0.5901445858560512,2265,NZ,inf,Kick fielded,Kick for Position,15.0
3048,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 50,Kick fielded,1,3.0,0.0,0.0,1.0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,1.0,0.0,2,13.45,-0.6117768352026403,2265,NZ,inf,Kick fielded,Passing Play,15.0
3049,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,20,0.0,1.0,2,13.69,-0.6574492453249644,2265,NZ,,Lineout,Kick for Touch,15.0
3050,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Opp 50,Lineout,1,3.0,3.0,0.0,1.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lose,20,0.0,1.0,6,14.3,0.7894745263680862,2265,NZ,1.0,Kick fielded,Pick and Go Short,15.0
3051,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 22,Kick fielded,1,2.0,2.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,20,0.0,1.0,2,14.94,-0.956583007495039,2265,NZ,1.0,Lineout,Kick for Touch,15.0
3052,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Opp 50,Lineout,1,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lose,20,0.0,1.0,6,14.94,0.956583007495039,2265,NZ,,Turnover,,15.0
3053,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 22,Turnover,1,1.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Win,20,0.0,1.0,3,15.22,-1.0404073182781495,2265,NZ,inf,Lineout,Kick for Touch,15.0
3054,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Own 50,Lineout,1,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,20,0.0,1.0,6,15.22,1.0404073182781495,2265,NZ,,Scrum,,15.0
3055,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Opp 50,Scrum,1,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,20,0.0,1.0,4,15.22,-1.0404073182781495,2265,NZ,,Kick fielded,,15.0
3056,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Own 22,Kick fielded,1,2.0,2.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Lose,20,0.0,1.0,2,15.86,1.260630873192151,2265,NZ,1.0,Lineout,Kick for Touch,15.0
3057,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 50,Lineout,1,4.0,5.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Win,20,0.0,1.0,6,17.07,-1.8123281485675944,2265,NZ,0.8,Kick fielded,Kick for Position,15.0
3058,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Lose,20,0.0,1.0,2,17.31,1.9476281300554414,2265,NZ,,Kick fielded,Kick for Position,15.0
3059,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 50,Kick fielded,1,3.0,3.0,0.0,1.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,1.0,0.0,2,17.91,-2.331734214206839,2265,NZ,1.0,Turnover,Pick and Go Short,20.0
3060,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 50,Turnover,1,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,1.0,0.0,3,18.15,-2.505810634233815,2265,NZ,,Lineout,Kick for Touch,20.0
3061,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Opp 22,Lineout,1,3.0,3.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Win,20,0.0,1.0,6,18.75,-3.0,2265,NZ,1.0,Penalty,Pick and Go Short,20.0
3062,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Opp 22,Penalty,1,0.0,0.0,0.0,0.0,3,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,20,1.0,0.0,7,18.75,3.0,2265,NZ,,Restart,Penalty Goal Attempt,20.0
3063,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Own 50,Restart,1,7.0,3.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Lose,20,0.0,1.0,1,19.52,-1.122894974426209,2271,IRE,2.3333333333333335,Kick fielded,Passing Play,20.0
3064,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 22,Kick fielded,1,1.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,20,0.0,1.0,2,19.8,1.2212930188986681,2271,IRE,inf,Lineout,Kick for Touch,20.0
3065,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Opp 50,Lineout,1,10.0,7.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lose,20,0.0,1.0,6,21.32,-1.926895481628266,2271,IRE,1.4285714285714286,Turnover,Pick and Go Long,20.0
3066,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 22,Turnover,1,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,1.0,0.0,3,21.4,1.973700385419018,2271,IRE,inf,Penalty,Passing Play,20.0
3067,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 22,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,1.0,0.0,7,21.64,2.1210476667713576,2271,IRE,,Lineout,Kick for Touch,20.0
3068,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Opp 50,Lineout,1,11.0,2.0,0.0,0.0,7,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,1.0,0.0,6,25.62,7.0,2271,IRE,5.5,Restart,Passing Play,25.0
3069,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 22,Restart,1,2.0,2.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,1.0,0.0,1,26.26,2.758293768285376,2274,IRE,1.0,Kick fielded,Kick for Position,25.0
3070,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 50,Kick fielded,1,3.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,1.0,0.0,2,26.54,3.0,2274,IRE,3.0,Penalty,Passing Play,25.0
3071,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Opp 50,Penalty,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,1.0,0.0,7,26.54,3.0,2274,IRE,,Restart,Penalty Goal Attempt,25.0
3072,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 22,Restart,1,4.0,2.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,20,0.0,1.0,1,27.02,0.4876829138865731,2284,IRE,2.0,Kick fielded,Pick and Go Short,25.0
3073,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Opp 50,Kick fielded,1,13.0,7.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lose,20,0.0,1.0,2,28.67,-0.8000429614491317,2284,IRE,1.8571428571428572,Turnover,Pick and Go Long,30.0
3074,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 50,Turnover,1,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,20,0.0,1.0,3,28.95,0.870149841160456,2284,IRE,inf,Kick fielded,Kick for Position,30.0
3075,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Own 50,Kick fielded,1,6.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Lose,20,0.0,1.0,2,29.75,-1.106177246227535,2284,IRE,3.0,Kick fielded,Kick for Position,30.0
3076,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 22,Kick fielded,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,20,0.0,1.0,2,30.0,1.1923309217778666,2284,IRE,,Kick fielded,Kick for Position,30.0
3077,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Opp 50,Kick fielded,1,5.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,20,1.0,0.0,2,31.6,-1.926895481628268,2284,IRE,1.6666666666666667,Lineout,Pick and Go Short,30.0
3078,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Opp 50,Lineout,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lose,20,0.0,1.0,6,31.6,-1.926895481628268,2284,IRE,,Turnover,,30.0
3079,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 50,Turnover,1,4.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Win,20,0.0,1.0,3,31.92,2.12104766677136,2284,IRE,4.0,Kick fielded,Passing Play,30.0
3080,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Own 22,Kick fielded,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,20,0.0,1.0,2,32.12,-2.2522059295425905,2284,IRE,1.0,Scrum,,30.0
3081,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Opp 22,Scrum,1,6.0,2.0,0.0,0.0,7,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,1.0,0.0,4,35.9,7.0,2284,IRE,3.0,Restart,Passing Play,35.0
3082,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 22,Restart,1,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,1.0,0.0,1,36.3,-0.23454921267865414,2294,NZ,0.0,Kick fielded,Kick for Position,35.0
3083,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 50,Kick fielded,1,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,1.0,0.0,2,36.42,-0.24314681261317028,2294,NZ,inf,Turnover,Passing Play,35.0
3084,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 50,Turnover,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Win,20,0.0,1.0,3,36.66,-0.26129902156682566,2294,NZ,,Lineout,Kick for Touch,35.0
3085,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Own 50,Lineout,1,5.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lose,20,0.0,1.0,6,37.02,0.29109958584821266,2294,NZ,5.0,Turnover,Passing Play,35.0
3086,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Opp 50,Turnover,1,7.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Win,20,0.0,1.0,3,37.95,-0.38477757037154886,2294,NZ,1.75,Penalty,Pick and Go Short,40.0
3087,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Own 50,Penalty,1,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,20,1.0,0.0,7,38.19,0.41350327227567457,2294,NZ,,Lineout,Kick for Touch,40.0
3088,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Opp 50,Lineout,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,20,0.0,1.0,6,38.27,0.4235473982080635,2294,NZ,inf,Scrum,Passing Play,40.0
3089,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 50,Scrum,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,1.0,0.0,4,39.43,-0.5998414846357387,2294,NZ,,Restart,,40.0
3090,IRE,NZ,2022-07-16,Elite Men International,Winter 2022,Own 50,Restart,1,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Win,20,0.0,1.0,1,39.59,-0.6293360835260822,2294,NZ,0.0,Kick fielded,,40.0
3091,NZ,IRE,2022-07-16,Elite Men International,Winter 2022,Opp 50,Kick fielded,1,28.0,23.0,0.0,0.0,7,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lose,20,1.0,0.0,2,47.62,7.0,2294,NZ,1.2173913043478262,Restart,Pick and Go Long,50.0
